,summary_text,sentiment,sentiment score,intent,intent score
312, HSBC charged me a 4% balance transfer fee that amounted to {$190.00} I had no idea I was goin to be charged . When I complained they said that the fee is disclosed! I can assure you if I knew there was 4% fee I would never have done this transaction . I think HSBC is a very dishonest company and how they are handling this is absolutely outrageous!,NEGATIVE,0.99779212474823,Overcharged,0.7451989054679871
313," BOA card was set up to autopay the full amount due which I assumed was now {$2000.00}. However the payment was still set to {$3500.00 . I was going to manually edit the auto payment but to be safe, I called BOA the day before payment was due to see if the amount had to be paid in order to avoid interest . After my payment is made, I have to call them and ask them to refund my credit balance .",NEGATIVE,0.9994860887527466,Functionality Concern,0.45678356289863586
314," Citi has charged me {$1100.00} to date for a service that was added on to my account without my knowledge . I received a letter from a debt collection outfit that does business under the name XXXX. It is an attempt to collect the sum of {$320.00"" on the behalf of the sub prime high risk financial service provider Syncrony Bank/Wal Mart Credit Card. I was not ISSUED NOR DID I CREATE a PIN NUMBER. I am beyond sick and tired of trying to",NEGATIVE,0.9995511174201965,Overcharged,0.8152471780776978
315," The merchant XXXX XXXX has a history or overcharging our card and manipulating invoices . Chase has chosen to either ignore my documentation or take the manipulated documents from the merchant as valid . The merchant has a a history of overcharging or manipulating our card . Chase representative would not tell why they think the charge is valid, only that there is no further recourse .",NEGATIVE,0.9993019104003906,Overcharged,0.7385855913162231
316," My Shop Your Way Mastercard issued by Citi cards has had its credit limit declined twice in 4 months adversely affecting my credit, despite me not having any late payments with the company and paying more than triple the minimum payment due . Every time I make headway in paying down my balance ( which is only {$3500.00} now ) my credit limit is decreased to only hundreds of dollars of what I owe .",NEGATIVE,0.9994602799415588,Overcharged,0.33109405636787415
317," The only information we were able to receive on how these decisions were made are a few receipts with chicken scratch signatures that not only do not look like my signature but look like random scribbles . A payment of only {$27.00} was made and it posted on the XXXX, the day after statement posting . A manager named XXXX refused to connect me to her supervisor, despite my asking six times .",NEGATIVE,0.999708354473114,Functionality Concern,0.3078918159008026
318, American Express Delta Rewards Credit Card XX/XX/XXXX. I accrued nearly XXXX miles via this credit card during this time . I ultimately determined the account that recv 'd the miles was my daughter . American Express continues to deny responsibility for awarding the points to the wrong Account number .,NEGATIVE,0.9980255365371704,Functionality Concern,0.41835156083106995
319, Citi did not close the card and allowed fraudulent charges many months afterward . Citi turned disputed charges over to collection during an ongoing investigation . Cite turned disputed charge over to collections during ongoing investigation. Citi will not provide documentation to properly complete an investigation and report to authorities resulting in my many hours .,NEGATIVE,0.9995433688163757,Overcharged,0.3848918080329895
320," My husband opened a credit card account in my name . I received a deposit of {$23,000.00} on XX/XX/XXXX onto my XXXX debit card for back child support payments . I had no idea of the fraud until I tried to use my card and it was declined . Most of the charges occurred in XXXX CA and on dates that I can prove myself nor anyone I know were in those cities .",NEGATIVE,0.9986721277236938,Overcharged,0.41854825615882874
321, I locked the card and announced that further charges are unauthorized . I called several times and contacted via web chat . I even cancelled one card and gotten a new one . I am still getting recurrent charged that I have announced as unauthorized . For now its up to XXXX dollars of those charges made after XXXX XXXX .,NEGATIVE,0.9973914623260498,Overcharged,0.3709830641746521
322," I recently just applied for a new Discover Card account on XX/XX/2019 . In the previous years I've had two discover card accounts ; Open road ( which is no longer a card ) and Discover IT . in which I closed both cards personally . Their was fraud on the Discover IT card, Discover closed this at my request and also gave me an interest are of 0.99% for closing the account and to pay it off . I was NEVER told that this will refrain from me getting a discover card in the future .",NEGATIVE,0.9952042102813721,Functionality Concern,0.291591078042984
323," Incurred {$27.00} late fee on XXXX XXXX account and explained to a representative, by phone on XX/XX/2019, that it was due to a major illness in the household . Requested reversal due to special circumstances and was told it was not possible because a prior reversal had been done of last year . After losing my home last year my credit score was lowered because XXXX lowered my credit limit .",NEGATIVE,0.9994365572929382,Overcharged,0.7883003950119019
324," An unauthorized withdrawal of 90,000 Chase Ultimate Rewards points from my account was fraudulently taken from me . The points were transferred to an unknown XXXX XXXX account based out of New York that did not belong to me . Chase was able to identify that the fraudulent transaction had occurred over the phone . Chase is unwilling to resolve the dispute and return my points .",NEGATIVE,0.99965500831604,Security Concern,0.4849465489387512
325," ""I believe that TD Bank / Card Services discriminates against minority customers and provides false information regarding denial of services"" ""I cancelled my credit card with them today, XX/XX/19, because I was falsely denied my request for a credit line increase . Their excuse was my credit report from XXXX  showed multiple delinquent accounts '' however, when I logged into my XXXX account there were no such delinquencies . This is the 3rd time that TD Card Services have engaged in improper business practices .",NEGATIVE,0.999365508556366,Quit Services,0.3173108994960785
326, My name is XXXX XXXX. I am writing about a problem my wife and I recently had with Syncrony Bank thru a Walmart credit account . The issue we are having is a payment of XXXX dollar was deducted from our joint banking . We have paid that amount since by recurring payment without incident until now .,NEGATIVE,0.9974652528762817,Functionality Concern,0.42555126547813416
327," Citibank recently closed my account, because they stated I mispresented disputes . I spoke to their executive office team member named XXXX, and she only provided me with a few specific examples . XXXX stated I was given permanent credit with no additional documentation required due to the dollar value of the disputed amounts . I have repeatedly e-mailed billing disputes asking for all documentation .",NEGATIVE,0.9995813965797424,Overcharged,0.23543952405452728
328, Citicard has failed to honor their citi price rewind claim and denied my 2 claims on a wrong reason . The claims were for a lower price on XXXX for the same item and sold as 'Buy it Now ' price which is NOT an auction price . However they refused to honor the lower price citing the price is on an auction site . This is to highlight to consumer to be aware of malpractice by Citi .,NEGATIVE,0.9976722598075867,Not Benefited,0.37860986590385437
329, Many of those affected have recently used Amazon for either purchases or sales . One of the emails stated it was for Amazon CreditBuilder . I attempted to contact Synchrony and they told me I do not have an account so just ignore it . I researched on Amazon forums and this appears to be a larger problem .,NEGATIVE,0.9997851252555847,Security Concern,0.36236849427223206
330, Purchased items on XXXX and used Paypal to pay for the items . The items were shipped to an old address by default . The post office has no record of the items being returned . Paypal refuses to credit my account and states that I received the items. It appears that the items were stolen.,NEGATIVE,0.9997181296348572,Security Concern,0.3823024332523346
331," Discover charged on my card: Discover Payment Protection, Wallet Protection and Identity Theft Protection . CFPB ordered Discover Bank to refund card holders the charges for these products due to a host of deceptive marketing practices . Without my consent I was opted-in to continue being charged for these, in my opinion questionable, Discover products .",NEGATIVE,0.9991936087608337,Security Concern,0.49474599957466125
332," I have a XXXX VISA credit card issued by Barclay 's Bank . I have been the victim of Identity Theft, and have made out the appropriate report with my local police agency . I notified XXXX . VISA that their are charges on my account that are not authorized by me and therefore are fraudulent .",NEGATIVE,0.9952191710472107,Security Concern,0.6182451844215393
333," American Express applied a penalty APR of 29.99% to my Business Blue account . They claim I missed a payment in XX/XX/XXXX and thus it was applied, and they will review in 12 months . I intend to pursue action with a lawyer . I also want to know what CFPB 's role is in helping with credit card fraud .",NEGATIVE,0.996012806892395,Overcharged,0.496480792760849
334, Consumer Financial Protection Bureau is investigating CFP complaint . The consumer was charged $150.00 for a late-paid purse that she paid for . She was never informed of the additional amount when she paid the bill in person . The bill was reduced to approximately {$14.00} and some odd cents with tax .,NEGATIVE,0.9988491535186768,Overcharged,0.841889500617981
335," A dispute with Discover Card member services has been resolved . A retired military veteran had his social security number on his account . The new phone would not even work, as only XXXX is all the phone would dial . The phone would only be able to dial XXXX XXXX, who has nothing to do with their sister office that provides month to month service .",NEGATIVE,0.9993927478790283,Functionality Concern,0.42393797636032104
336," Chase decided to close my account and keep all of my yearly fee . I used the card as intended but Chase closed it for some reason . The card was used as intended, and Chase promised to refund my fee . The fee included a yearly membership fee of {$450.00 plus a {$75.00} fee for an authorized user .",NEGATIVE,0.9959017634391785,Not Benefited,0.2777732014656067
337, Citibank sent a letter through their Notices and Letters stating they were reversing the credit on XX/XX/XXXX. The dispute summary doesn't reflect that the investigation is complete . Citibanks said all notifications and letters will be held there for 12 months. There is only one page when there should be more .,NEGATIVE,0.9992139339447021,Not Benefited,0.33715614676475525
338," Bank of America credit card offered a zero percent balance transfer . I took the transfer and paid every month until it was paid off . I made the last payment two days before the promotional period expired . However, that same month, I made some purchases using the same credit card . I came to find out that the bank charged me interest on the new purchases immediately .",NEGATIVE,0.9974428415298462,Overcharged,0.3873613774776459
339, Seller made a claim for payment through XXXX XXXX for services or products that were not provided . Seller misrepresented themselves as technical experts in the use of XXXX products . CITI advised me to close the credit card used for the transaction and they would issue a replacement .,NEGATIVE,0.9991766810417175,Overcharged,0.4388227164745331
340," CitiBank refuses to accept cash payments and required me to submit payment in other forms . The bank advised I could make a cash payment via the ATM with a special pin . The only solution I am given is to pay via online, which I do not wish to do . I have received harassing calls regarding the past due status of my account .",NEGATIVE,0.9995160102844238,Functionality Concern,0.41964611411094666
341," After dozens of calls to USAA stretching back months, I received the most recent USAA standardized response sent to my email, with no named person, no returning email, and the same standard request asking me to again call and regurgitate the identical facts I have repeatedly stated dozens of times . USAA capriciously and arbitrarily issues form letters of denial .",NEGATIVE,0.9992965459823608,Functionality Concern,0.29166966676712036
342," In XX/XX/XXXX, XXXX XXXX took over the Macy 's credit card . A charge for a cash advance has appeared on my bill for {$550.00}. The cash advance balance has grown to {$1100.00} to date . A total of about 16.00 a month since the charge was first placed on my account . I have been charged late fees and interest on an account with a zero balance .",NEGATIVE,0.9954706430435181,Overcharged,0.48956891894340515
343," Comenity Capital Bank has sent me a letter threatening to close my credit card account . It reads in part: """" You may not realize it, but your XXXX Credit Card account hasnt been used in 39 months Thats why were planning to close your account on XX/XX/2020. This means you wont be able to make any more purchases with this card and well let the credit bureaus know your account is closed. '' I do not need my credit score to be adversely affected .",NEGATIVE,0.9965569972991943,Functionality Concern,0.26579874753952026
344," Best Buy signed me up for a protection plan through a company called XXXX that now partners with Citi Bank . I never knowingly opted for any debt protection plan nor would I have wanted to. I DID NOT agree to anything of the sort verbally or otherwise. Any proof that may be procured that may prove otherwise was obtained fraudulently. The charges are not clearly stated. They were labeled as """" Regular '' I hadn't noticed this until the representative I spoke with on the phone pointed it out to me .",NEGATIVE,0.999142050743103,Not Benefited,0.3668229281902313
345, The customer service at this bank is terrible. I want my XXXX bonus points as stated in the offier. I called the rewards department. Guess what? The rewards department stated that they could not assist with this issue and they would forward it to another department. Does this sound familiar?,NEGATIVE,0.9997261166572571,Functionality Concern,0.5168169736862183
346, Sam 's Club MasterCard ( R ) Credit Account Services E-mail Security Zone : XXXX XXXX . Never respond to this or any email with personal information such as your account number or password . PayPal should run a check on their data base to see if the payment method is the existing payment method .,NEGATIVE,0.9985429048538208,Security Concern,0.9480669498443604
347," In XXXX, I applied for a XXXX XXXX Rewards Card through Banco de Popular Puerto Rico . I was then informed if I made a purchase of any amount, I would receive {$100.00} credit on my statement . A month later, I got a letter stating the account was closed but was given no reason . This inquiry affected my credit report .",NEGATIVE,0.99937504529953,Quit Services,0.3515239357948303
348, XX/XX/XXXX called Bank of America to assist me in filing a hardship as I am a victim of hurricane Michael . I am unable to work and have no income at the moment . I was on the phone for over an hour being transferred several times or not being helped . Only late fees could be waived and I could not get my payments postponed .,NEGATIVE,0.9992002844810486,Functionality Concern,0.4384705126285553
349," Bluebird charged $44.00 with 3 separate charges, each with the funds debited from my available balance . Bluebird is outsourced to XXXX, they only understand their own culture, never taylor an Appropriate resolution for each unique customer issue, they do Not Listen .",NEGATIVE,0.9985947012901306,Overcharged,0.8217813968658447
350," On XX/XX/2019 I opened an American Express XXXX XXXX through a bonus offer to earn XXXX XXX points after spending {$4000.00}. I have held many Amex cards in my life, and use them both for personal and business spending . Amex seems to be refusing to provide the bonus that was advertised in the application .",NEGATIVE,0.9966375827789307,Functionality Concern,0.49227041006088257
351," I filed a dispute for an erroneous charge from XXXX for {$320.00} on XX/XX/2019 . After following up with Citi, the deadline for contesting XXXX 's response to my dispute was too late . I contacted XXXX directly and was issued a refund . I was informed by Citi that the refund would be processed in 7-10 business days. After this time passed, I followed up and was told something was wrong . I do not believe that my refund will post ever after being continually",NEGATIVE,0.9994214773178101,Overcharged,0.5639034509658813
352," Citi Bank denied both rewards because I had the card before and closed the account within the last 24 months . I paid my balance minus the XXXX $ and will not pay because they owe the reward to me . I did not know about their policy, nor was it on any page on the internet . I am being discriminated i am being denied credit for an unlawful reason..there is no security fraud alert on my credit file .",NEGATIVE,0.9982883334159851,Security Concern,0.5605959296226501
353," In XX/XX/2015, I rented a XXXX XXXX car using my Capital One credit card . After missing a flight back to Nebraska, I mad arrangements to drive the car back and return it . XXXX informed me that the payment had been authorized from Capital One . The charge was over {$2500.00}. I contacted XXXX to dispute and they did not resolve the issue .",NEGATIVE,0.9992885589599609,Overcharged,0.8679004907608032
354, Walmart is transitioning from XXXX XXXX to Capital One . Customer says he was not notified quickly enough or given the opportunity to resolve the situation . Account used to make the payment does not show a returned electronic check . With the system being down I can not access my account. I want this record on file .,NEGATIVE,0.9997034668922424,Functionality Concern,0.49892759323120117
355," In XX/XX/2010, my MC was charged {$2000.00} to a company called XXXX XXXX . I had never heard of this company or done business with them . I called Wells Fargo Credit Card Services and reported this fraud . I tried to contact them again, including reporting them to CFPB in the past .",NEGATIVE,0.9978832602500916,Overcharged,0.7074383497238159
356, On XX/XX/XXXX a charge for XXXX was disputed by me against the merchant XXXXXXXX . The merchant XXXX refunded the amount to Chase credit card company in the amount of XXXX in regards to successful return by consumer of equipment on XX/xx/XXXX . This refund has not appeared on consumer credit card account .,NEGATIVE,0.9972088932991028,Overcharged,0.3995278477668762
357," There was a promotional offer provided with XXXX ( through Synchrony ) - offer pasted below . I made five qualifying purchases within this period and registered each one to ensure that the credits would be received . I have received three statement credits, but I am still missing two . You must register for each statement credit to be eligible to earn the credit .",NEGATIVE,0.9985193610191345,Functionality Concern,0.5229699015617371
358," Citibank debited {$1000.00} as security for my card on XX/XX/XXXX . On XX/xx/XXXX, the card had not arrived . The card was never sent out, they had a problem with the card manufacturer, a supervisor told me the card was printed and should be arriving .",NEGATIVE,0.9986881613731384,Security Concern,0.6495445966720581
359," I was essentially robbed in an XXXX bar, as described below and called within an hour of it happening to tell the credit card from my hotel room . Apparently the security department never reversed the charge . I asked to speak to a supervisor on my 7th call with Citibank towards the end of XX/XX/XXXX. ( I am now on about my 10th call ) After I explained that the . security department kept transferring my dispute to billing, and billing kept transferring it back to the security . department, despite the fact",NEGATIVE,0.997141420841217,Security Concern,0.5403109788894653
360," On multiple occasions I have been preapproved for a new account by American Express . Yet when I accept the pre-approval I get an instant denial because I am on their black list on a couple of accounts totaling about {$3000.00} worth of balances included in a bankruptcy from 8.5+ years ago . I believe were primarily derived from authorized users purchases that I at the time of filing for bankruptcy requested that American Express reaffirm, so that they would be paid in full and I would still have a charge card with",NEGATIVE,0.9991139769554138,Functionality Concern,0.2823250889778137
361," Received paperless Capital One credit card email statement for XX/XX/2019 . Went to online account portal on XX/xx/XXXX to get balance, paid off balance . Paid off balance electronically which posted to Capital One card account on XX-XX/XXXX . Received new electronic statement For XX/XXXXX thru XX/XXXX at 25.74 % .",NEGATIVE,0.9963796734809875,Functionality Concern,0.4762304425239563
362, Chase charged my Chase card $460.00 instead of the correct amount . Chase disputed the charges with Chase and a month later received a USPS letter stating that my dispute has been closed and transaction was determined to be valid . Chase kept saying that The XXXX XXXX X XXXX submitted a web site printout and was not paying attention to anything I was sending in . CitiBank closed my account due to the payments that were returned unpaid .,NEGATIVE,0.9995904564857483,Overcharged,0.9029512405395508
363," I disputed the account in the amount of {$1300.00} that I do not owe and I received a tuped copy and not a bill . Not a contract with my signature, social security or identification attached . In their letter they said this is accurate proof which is a lie .",NEGATIVE,0.9956775307655334,Overcharged,0.5948994159698486
364," Citi requested five documents to process the claim: (1) Itemized Store Receipt (2) Copy of Manufacturers Warranty (3) Repair Estimate (4) Photos of item (5 ) Copy of Extended Service Plan (5) All documents were provided . Several weeks later, well over a month from the initial claim, Citi further requested : ( 1) Please provide the billing statement showing the purchase of the item . Citi does keep those records readily available and must be requested separately . The obstacles Citi has put",NEGATIVE,0.9382554292678833,Functionality Concern,0.5686073899269104
365, Barclay 's Ring Master Card in XX/XX/2019 had a 0% APR for the first 12 months . I used the card to help my son pay for auto collision repairs which came to $2600.00 . I enrolled in paperless billing and never looked any further until today . Just went online and checked my account and noticed that I have been charged interest every month since it was opened .,NEGATIVE,0.9978528022766113,Overcharged,0.5722396969795227
366, An Amazon prime Chase Rewards card was charged without my permission . Amazon agreed that it was there error for credit become default purchase card . Bank of America made a disappointing breach to their {$0.00} Fraud Liability Guarantee even after confirming that I received no security notification from them of the transactions that posted onto my account .,NEGATIVE,0.9996519088745117,Security Concern,0.6251267790794373
367, FNB Omaha attempted to make an unauthorized withdrawal of {$3900.00}. This was unauthorized because my instructions to FNB only authorized the minimum payment only to be deducted . I was then charged a {$29.00} NSF fee by my home bank due to this unauthorized withdrawal by FNB . The payment that I made didn't post to my account until 3 days later .,NEGATIVE,0.9994235038757324,Overcharged,0.5353878736495972
368, The company discover will close out their account because they don't file taxes! Discover says it's discrimination on anyone that's disable or retired no matter how high the credit score is or how they are able to pay . Discover says they are unable to verify my address through the IRS because I haven't filed taxes in the past 2 years .,NEGATIVE,0.9994831085205078,Quit Services,0.2730211317539215
369," American Express reduced credit card limit to $7,000.00 from $10,000 to $11,500.00 . American Express did not comply with the terms of its agreement with the cardholder . The cardholder is hoping to get the issue resolved and reinstated as this was not in the agreement .",NEGATIVE,0.9995244741439819,Functionality Concern,0.3892222046852112
370," XXXX credit card was cancelled on XX/XX/2017, within the 25 day cancellation period in the contract agreement . Comenity Capital is charging me {$220.00} in penalties, late fees, and interest for a pair of shoes purchased via telephone . Shoes were returned to XXXX within 2 weeks of order. I agreed to reimburse them for return shipping and paid {$7.00}. I did not make any payments for the returned shoes. I am a senior citizen who had a credit score in the high 700",NEGATIVE,0.9977777600288391,Overcharged,0.7253429889678955
371," Citibank issued a Home Depot Credit Card . I never applied for any such account and notified the creditor of same . On or about XX/XX/2019, I received an Account Statement listing charges in the amount of {$1500.00} for """" flooring '' merchandise . The merchandise was bought as a result of fraud and I am not responsible for any of the charges .",NEGATIVE,0.9993619322776794,Not Benefited,0.3071611821651459
372, Chase card was the last card I got last year until XXXX when I applied for a XXXX . I was just doing a product change as my credit has risen so much and I need cards with rewards . I am shocked and embarrassed that chase takes such a measure without informing its clients. I am also annoyed because I had enough no late payment and the accounts are always paid on full .,NEGATIVE,0.9976128339767456,Functionality Concern,0.3739800751209259
373," On XX/XX/XXXX, I made a {$250.00} purchase on my Synchrony Bank/CreditCare credit card . I was not signed up for electronic statements and never received a mailed statement . My current mailing address was on file with the bank at the time of the transaction . I waited and waited to receive a statement from the bank .",NEGATIVE,0.9992004036903381,Functionality Concern,0.3520110845565796
374," When I got my American Express plaitnum card XX/XX/XXXX, they both comes with the benefit of Priority Pass Select . This is a negative change of my membership benefit during my current paid membershio year . American Express refuses to give any compensation or alternative solutions for that .",NEGATIVE,0.9991154074668884,Functionality Concern,0.4198082983493805
375," I have a Discover Card which had a past due balance . I was advised by a representative from Discover that if I made 1.5 payments I could get a credit for half a payment, thereby knocking my delinquency down by 2 cycles . I asked why their representative allowed me to schedule a payment for XXXX ( my payment is normally due on the first ), and assured me it would pay down my deliquency - I did not receive a sufficient response .",NEGATIVE,0.999745786190033,Functionality Concern,0.4815630614757538
376, There has been an ongoing dispute with American Express since XX/XX/2017 . I was building a new home . I am being charged for items I never recieved and for damaged wood that I refused to use . XXXX XXXX never returned to my job site after their first few deliveries . American Express has now sent me a letter telling me that they reserve the right to cancel my AmEx .,NEGATIVE,0.9979922771453857,Overcharged,0.6931676864624023
377," Chase initially filed a dispute with Chase over a charge from XXXX for {$25.00} on XX/XX/XXXX . Chase then mailed me a letter requesting more information about the charge . I could not provide them with the requested documentation because they asked me for proof that I paid with another method, since that was the reason I had to select on their website . So they closed my case ... I then called them, which was about a month ago in XX/xx/XXXXand told them the real reason I was dis",NEGATIVE,0.9996243715286255,Functionality Concern,0.3303176760673523
378," I feel that I am being singled out due to me filing bankruptcy . I filed a complaint and Navy Federal Credit Union said that they did no wrong doing . My bankruptcy was discharged in XX/XX/XXXX and my credit report was not pulled, so I believe that I'm being declined because I filed chapter XXXX bankruptcy and included my Navy Federal credit Union accounts .",NEGATIVE,0.6430471539497375,Security Concern,0.30105578899383545
379," Since XX/XX/2019, XXXX XXXX has been charging both our credit cards from Barclays and XXXXXXXX . However, we never used their credit cards at our local XXXX store but if any, we used cash or our XXXX debit card . There have been unauthorized charges going on for over a year which we only caught recently as they were small purchase amounts . Even with the new numbers XXXX was able to charge us even with cards reported as lost .",NEGATIVE,0.9199495911598206,Overcharged,0.4748592972755432
380, Purchased a wedding dress onXX/XX/19 from David 's Bridal . Paid every payment on time ( due every month on the XXXX ) with the exception of a few months where I paid several days earlier . Paid remaining balance of the promotional amount ( {$1400.00} ) on XX/xx/19 .,NEGATIVE,0.989819347858429,Functionality Concern,0.527111291885376
381," I received a letter from Discover Card stating, ( see below) I have never corresponded with Discover Card about a card ending in XXXX . I tried to call and speak with a representative but was unable to . because of bad communication with the rep . My current Discover card account is current as of todays date . I am a victim of fraud and identity theft .",NEGATIVE,0.9994120597839355,Security Concern,0.48160144686698914
382," A fraudulent charge of {$55.00} appeared on my XX/XX/XXXXcredit card statement . I reported the charge to Bank of America, and received a new card with a new number . I have been making the same transaction with the same card for two years they never changed my any cash in advance fess for them until recently they started doing without notify me of any changes . The company failed to address the matter and suspended the account .",NEGATIVE,0.9995142221450806,Overcharged,0.5792243480682373
383," My XX/XX/2019 Citi Aadvantage Platinum Master Card statement had fees totaling {$3900.00}. I paid {$3500 . There was a balance of {$490.00 . On the XX/xx/2019 statement, I was charged {$100.00} interest on {$4600 .00} (D ) at 25.49 % ( V ) There is no justification for charging me {$200.00.000.00}, when the carryover was only $490.",NEGATIVE,0.9988498687744141,Overcharged,0.6353135704994202
384," Capitol One deducted a payment from my old bank account ( XXXX XXXX ). The left the XXXXXXXX in an NSF position . I contacted XXXX by phone, waiting 35 minutes to speak with a representative . The first person with whom I spoke had no idea how to handle the situation, so I asked her to escalate the call . A supervisor said he would not assist as the situation was solely my fault .",NEGATIVE,0.9995574355125427,Security Concern,0.4410579204559326
385," I discovered that I was receiving fraudulent charges from XXXX XXXX . When I realized, I contacted capital one immediately and we identified the rapidly growing charges . They told me that this matter was dealt with and I needn't do anything. A new card would be sent out. A few days later, I received my new card and saw yet more charges . I called capital one again and they said they had again dealt with it and I had nothing to worry about .",NEGATIVE,0.9923962950706482,Overcharged,0.3750532865524292
386," Capital One continuously charging interest on any purchase I make since that disputed charge . I have never missed any payment nor carried a balance over to the next billing cycle . This problems started at the beginning of 2019. I have disputed a phony charge and after requesting some proof the vendor failed to submit proof . So, I did not pay the charge. However, Capital One removed the charge not the interest on the charge .",NEGATIVE,0.9977484345436096,Overcharged,0.3946469724178314
387," The granite I had chosen from online actually turned out to be a laminate . I paid {$75.00} for a home measurement where the scheduler would call two days later . After measurement, the estimate for the laminate was {$2100.00}, so I decided to go with the granite . After waiting for about a week no one from Lowe 's called, I filed a complaint with the XXXX where I received an email and a phone call from Lowe's corporate office .",NEGATIVE,0.9991576671600342,Overcharged,0.5190883874893188
388," Ashley Furniture's sofa sectional and ottoman is still pending and I have not been billed for it . After I applied for their card, I never received an email or anything by U.S. mail stating how much the monthly payments would be or for how many months it may take to fully pay the bill . The status of my order is still """" pending '' and each time I call the number on the back of the credit card ( -customer service- ) the person who answers says it is going to be billed",NEGATIVE,0.999292254447937,Not Benefited,0.35448089241981506
389," This account is being reported inaccurately and incorrectly on my credit report . I have disputed this account and have reached out to the company/creditors MANY times but failed . Congress had passed the Coronavirus Aid, Relief, and Economic Security Act to minimize the impact of the COVID-19 pandemic .",NEGATIVE,0.9994456171989441,Security Concern,0.3840720057487488
390," Elan allowed spending to go well beyond the limit, then started penalizing with fees, higher interest rates for being over-the-limit and for being unable to pay the high minimum payment . The resulting interest rates were exorbitant, usury and gouging. The total owed as part of the XX/XX/2019 hardship arrangement contains high interest charges .",NEGATIVE,0.9969943761825562,Overcharged,0.8082299828529358
391," I was shocked when I reviewed my credit report and found late payment on the dates below : XX/XX/2019 for 30 days late??? I am not sure how this happened, I believe that I had made my payments to you when I received my statements . My only thought is that my monthly statement did not get to me, or the payment was not applied as fast as expected .",NEGATIVE,0.9990824460983276,Functionality Concern,0.3852081596851349
392," I've been calling for days to dispute a charge on my Comenity Bank ( XXXX XXXX ) credit card . The last time we used this card was in 2017 . My card was cancelled after another hour on the phone, so Im not worried about sharing my card # with you . The card does not have an expiration date, CID, or chip to protect consumers .",POSITIVE,0.8041786551475525,Security Concern,0.32581764459609985
393," Citi Double Cash Mastercard account has been overcharged . Citi has been unable to add a PayPal account to its checking account . Customer says he has tried multiple times to add the bank account to PayPal Credit . Customer: ""I have spoken with 6 people with Citi regarding this matter and every person I speak with gives me a different story"" customer: ""It should not take much intelligence""",NEGATIVE,0.9995928406715393,Overcharged,0.9719382524490356
394, I had a credit card account open with Huntington bank . I opened the account a little under 3 years ago as my first line of credit outside of student loans . A few months after having the card my credit line was raised to {$8000.00} without a notification from them . Around the time my credit went back to its normal amount they lowered my credit limit to $1600.00 . When I called their support their reasoning was that I am to much of a risk to leave it open .,NEGATIVE,0.9982258677482605,Security Concern,0.5287920236587524
395," On XX/XX/XXXX I visited XXXX to verify a balance on an unused {$25.00} Debit MasterCard Prepaid card . I received repeated error messages . I attempted to phone the 866 number listed on the card, but that number was no longer in service . I called and spoke with an agent named XXXX, who could not pull up any information with the given card number .",NEGATIVE,0.9993304014205933,Functionality Concern,0.3978540301322937
396," In Response to CFPB Complaint # XXXX and Capital One Case XXXX, XXXX called me and said she was going to dig deeper into my case, and that not to worry because she actually handles cases such as mine ... She clearly didn't dig deeper. And digging deeper wasn't even necessary because the proof was right there in the transcripts, clear as day . ""These people are monsters. They do nothing but string people along.. Sick and tired of it!!!""",NEGATIVE,0.9970871806144714,Overcharged,0.35810011625289917
397," Suntrust Bank is refusing to resolve a claim . The claim was accepted after 60 days from the billing date . The dispute contains very high amount somebody like me. I would really appreciate if they can resolve this issue."" The complaint is because I have some unauthorized charges to my Discover bank, account # : XXXX, with a current balance of {$3700.00}. This charge was made in the XXXX of XX/XX/2017 .",NEGATIVE,0.9896588921546936,Overcharged,0.48227909207344055
398," At the presentation of the Loan Agreement  for financing roofing work with Lowe's Advantage Loan the Salesman XXXX XXXX showed me in paper my monthly payment . The monthly payment showed $XXXX per month . Later in XX/XX/XXXX, I get an invoice for monthly payment of $XXXX . I immediately contacted XXX X XXXX and asked why such huge increase . No adjustment had been paid despite my communication with XXXX . I want Synchrony Bank/Lowes to roll back to the initial payment arrangement .",NEGATIVE,0.9980546236038208,Overcharged,0.5257038474082947
399," Synchrony Financial offers XXXX XXXX back on Amazon purchases, as well as the option for promotional financing on qualifying orders . Amazon Store Card allows for deferred interest for periods dependent on the amount of the order . Customer says he is tired of having interest charged or wasting his time on customer service interactions any time he makes a payment .",NEGATIVE,0.999225378036499,Functionality Concern,0.5238351225852966
400, On XX/XX/XXXX I received notification from one of my other credit cards stating they would be unable to continue to allow me to use my credit card due to my deceased status on my credit report . I ran a credit report through each of the credit bureaus and each of them showed the Kohls account status as consumer deceased . At no time have I asked Kohls to re-open my card I am simply asking them to correct their error .,NEGATIVE,0.9994968175888062,Functionality Concern,0.2950109541416168
401," American Express Plum Business card was pitched to me by my account manager as a great way to improve cash flow . So long as I make the minimum payment, I can defer the remaining balance to the next payment, which essentially is like offering 60-day terms . I recently reached out to Amex because a charge was denied, which worried me because I had {$18000.00.00} in upcoming invoices from suppliers to fund production for a {$100k.00"" purchase order .",NEGATIVE,0.999061644077301,Functionality Concern,0.5451953411102295
402, The credit card company closing my account without any apparent reason and refusing to advise the reason is inexcusable . I have consistently made payments on time on all my accounts . I was only one month late with 1/2 of  payment due . I've had service at my present location for almost 30 years . This was exceedingly unfair and just plain mean .,NEGATIVE,0.9995444416999817,Overcharged,0.33038830757141113
